"","date","county","state","cases","deaths","Tweet_count"
"86600","2020-09-27","tioga","pennsylvania",70,3,0
"86601","2020-09-27","union","pennsylvania",472,6,0
"86602","2020-09-27","venango","pennsylvania",85,1,0
"86603","2020-09-27","warren","pennsylvania",43,1,0
"86604","2020-09-27","washington","pennsylvania",1338,30,0
"86605","2020-09-27","wayne","pennsylvania",232,10,0
"86606","2020-09-27","westmoreland","pennsylvania",2225,54,0
"86607","2020-09-27","wyoming","pennsylvania",76,8,0
"86608","2020-09-27","york","pennsylvania",4828,156,0
"86609","2020-09-27","adjuntas","puerto rico",147,NA,0
"86610","2020-09-27","aguada","puerto rico",338,NA,0
"86611","2020-09-27","aguadilla","puerto rico",435,NA,0
"86612","2020-09-27","aguasbuenas","puerto rico",269,NA,0
"86613","2020-09-27","aibonito","puerto rico",156,NA,0
"86614","2020-09-27","anasco","puerto rico",222,NA,0
"86615","2020-09-27","arecibo","puerto rico",827,NA,0
"86616","2020-09-27","arroyo","puerto rico",165,NA,0
"86617","2020-09-27","barceloneta","puerto rico",239,NA,0
"86618","2020-09-27","barranquitas","puerto rico",446,NA,0
"86619","2020-09-27","bayamon","puerto rico",3695,NA,0
"86620","2020-09-27","caborojo","puerto rico",342,NA,0
"86621","2020-09-27","caguas","puerto rico",1596,NA,0
"86622","2020-09-27","camuy","puerto rico",283,NA,0
"86623","2020-09-27","canovanas","puerto rico",690,NA,0
"86624","2020-09-27","carolina","puerto rico",2611,NA,0
"86625","2020-09-27","catano","puerto rico",449,NA,0
"86626","2020-09-27","cayey","puerto rico",354,NA,0
"86627","2020-09-27","ceiba","puerto rico",132,NA,0
"86628","2020-09-27","ciales","puerto rico",252,NA,0
"86629","2020-09-27","cidra","puerto rico",314,NA,0
"86630","2020-09-27","coamo","puerto rico",289,NA,0
"86631","2020-09-27","comerio","puerto rico",250,NA,0
"86632","2020-09-27","corozal","puerto rico",611,NA,0
"86633","2020-09-27","culebra","puerto rico",23,NA,0
"86634","2020-09-27","dorado","puerto rico",786,NA,0
"86635","2020-09-27","fajardo","puerto rico",543,NA,0
"86636","2020-09-27","florida","puerto rico",269,NA,0
"86637","2020-09-27","guanica","puerto rico",104,NA,0
"86638","2020-09-27","guayama","puerto rico",287,NA,0
"86639","2020-09-27","guayanilla","puerto rico",179,NA,0
"86640","2020-09-27","guaynabo","puerto rico",1720,NA,0
"86641","2020-09-27","gurabo","puerto rico",533,NA,0
"86642","2020-09-27","hatillo","puerto rico",310,NA,0
"86643","2020-09-27","hormigueros","puerto rico",174,NA,0
"86644","2020-09-27","humacao","puerto rico",529,NA,0
"86645","2020-09-27","isabela","puerto rico",268,NA,0
"86646","2020-09-27","jayuya","puerto rico",228,NA,0
"86647","2020-09-27","juanadiaz","puerto rico",346,NA,0
"86648","2020-09-27","juncos","puerto rico",390,NA,0
"86649","2020-09-27","lajas","puerto rico",162,NA,0
"86650","2020-09-27","lares","puerto rico",328,NA,0
"86651","2020-09-27","lasmarias","puerto rico",108,NA,0
"86652","2020-09-27","laspiedras","puerto rico",488,NA,0
"86653","2020-09-27","loiza","puerto rico",270,NA,0
"86654","2020-09-27","luquillo","puerto rico",261,NA,0
"86655","2020-09-27","manati","puerto rico",552,NA,0
"86656","2020-09-27","maricao","puerto rico",85,NA,0
"86657","2020-09-27","maunabo","puerto rico",118,NA,0
"86658","2020-09-27","mayaguez","puerto rico",813,NA,0
"86659","2020-09-27","moca","puerto rico",343,NA,0
"86660","2020-09-27","morovis","puerto rico",521,NA,0
"86661","2020-09-27","naguabo","puerto rico",206,NA,0
"86662","2020-09-27","naranjito","puerto rico",622,NA,0
"86663","2020-09-27","orocovis","puerto rico",336,NA,0
"86664","2020-09-27","patillas","puerto rico",169,NA,0
"86665","2020-09-27","penuelas","puerto rico",119,NA,0
"86666","2020-09-27","ponce","puerto rico",889,NA,0
"86667","2020-09-27","quebradillas","puerto rico",179,NA,0
"86668","2020-09-27","rincon","puerto rico",193,NA,0
"86669","2020-09-27","riogrande","puerto rico",597,NA,0
"86670","2020-09-27","sabanagrande","puerto rico",202,NA,0
"86671","2020-09-27","salinas","puerto rico",431,NA,0
"86672","2020-09-27","sangerman","puerto rico",263,NA,0
"86673","2020-09-27","sanjuan","puerto rico",7433,NA,3
"86674","2020-09-27","sanlorenzo","puerto rico",502,NA,0
"86675","2020-09-27","sansebastian","puerto rico",359,NA,0
"86676","2020-09-27","santaisabel","puerto rico",171,NA,0
"86677","2020-09-27","toaalta","puerto rico",1266,NA,0
"86678","2020-09-27","toabaja","puerto rico",1349,NA,0
"86679","2020-09-27","trujilloalto","puerto rico",1070,NA,0
"86680","2020-09-27","unknown","puerto rico",1311,644,0
"86681","2020-09-27","utuado","puerto rico",143,NA,0
"86682","2020-09-27","vegaalta","puerto rico",761,NA,0
"86683","2020-09-27","vegabaja","puerto rico",959,NA,0
"86684","2020-09-27","vieques","puerto rico",89,NA,0
"86685","2020-09-27","villalba","puerto rico",132,NA,0
"86686","2020-09-27","yabucoa","puerto rico",304,NA,0
"86687","2020-09-27","yauco","puerto rico",399,NA,0
"86688","2020-09-27","bristol","rhode island",404,16,0
"86689","2020-09-27","kent","rhode island",1867,110,0
"86690","2020-09-27","newport","rhode island",518,8,0
"86691","2020-09-27","providence","rhode island",18437,882,1
"86692","2020-09-27","unknown","rhode island",2152,20,0
"86693","2020-09-27","washington","rhode island",803,71,0
"86694","2020-09-27","abbeville","south carolina",579,12,0
"86695","2020-09-27","aiken","south carolina",4149,82,0
"86696","2020-09-27","allendale","south carolina",383,6,0
"86697","2020-09-27","anderson","south carolina",4463,176,0
"86698","2020-09-27","bamberg","south carolina",645,33,0
"86699","2020-09-27","barnwell","south carolina",709,16,0
"86700","2020-09-27","beaufort","south carolina",5622,83,0
"86701","2020-09-27","berkeley","south carolina",5512,88,0
"86702","2020-09-27","calhoun","south carolina",454,17,0
"86703","2020-09-27","charleston","south carolina",15817,260,0
"86704","2020-09-27","cherokee","south carolina",1163,36,0
"86705","2020-09-27","chester","south carolina",1043,21,0
"86706","2020-09-27","chesterfield","south carolina",1230,37,0
"86707","2020-09-27","clarendon","south carolina",1101,66,0
"86708","2020-09-27","colleton","south carolina",1031,42,0
"86709","2020-09-27","darlington","south carolina",2056,53,0
"86710","2020-09-27","dillon","south carolina",1039,37,0
"86711","2020-09-27","dorchester","south carolina",4173,91,0
"86712","2020-09-27","edgefield","south carolina",814,18,0
"86713","2020-09-27","fairfield","south carolina",765,35,0
"86714","2020-09-27","florence","south carolina",4931,190,0
"86715","2020-09-27","georgetown","south carolina",1893,45,0
"86716","2020-09-27","greenville","south carolina",14356,299,0
"86717","2020-09-27","greenwood","south carolina",2213,72,0
"86718","2020-09-27","hampton","south carolina",645,26,0
"86719","2020-09-27","horry","south carolina",10353,196,0
"86720","2020-09-27","jasper","south carolina",814,20,0
"86721","2020-09-27","kershaw","south carolina",1985,37,0
"86722","2020-09-27","lancaster","south carolina",2167,52,0
"86723","2020-09-27","laurens","south carolina",1676,56,0
"86724","2020-09-27","lee","south carolina",719,34,0
"86725","2020-09-27","lexington","south carolina",7278,158,0
"86726","2020-09-27","marion","south carolina",881,24,0
"86727","2020-09-27","marlboro","south carolina",932,11,0
"86728","2020-09-27","mccormick","south carolina",234,6,0
"86729","2020-09-27","newberry","south carolina",1249,27,0
"86730","2020-09-27","oconee","south carolina",1419,26,0
"86731","2020-09-27","orangeburg","south carolina",3115,126,0
"86732","2020-09-27","pickens","south carolina",2937,45,0
"86733","2020-09-27","richland","south carolina",15250,240,0
"86734","2020-09-27","saluda","south carolina",689,21,0
"86735","2020-09-27","spartanburg","south carolina",6917,198,0
"86736","2020-09-27","sumter","south carolina",3215,77,0
"86737","2020-09-27","union","south carolina",565,12,0
"86738","2020-09-27","williamsburg","south carolina",1335,44,0
"86739","2020-09-27","york","south carolina",5371,75,0
"86740","2020-09-27","aurora","south dakota",54,0,0
"86741","2020-09-27","beadle","south dakota",791,9,0
"86742","2020-09-27","bennett","south dakota",67,1,0
"86743","2020-09-27","bonhomme","south dakota",84,1,0
"86744","2020-09-27","brookings","south dakota",763,2,0
"86745","2020-09-27","brown","south dakota",1189,4,0
"86746","2020-09-27","brule","south dakota",120,0,0
"86747","2020-09-27","buffalo","south dakota",138,3,0
"86748","2020-09-27","butte","south dakota",102,3,0
"86749","2020-09-27","campbell","south dakota",29,0,0
"86750","2020-09-27","charlesmix","south dakota",173,0,0
"86751","2020-09-27","clark","south dakota",40,0,0
"86752","2020-09-27","clay","south dakota",563,5,0
"86753","2020-09-27","codington","south dakota",872,4,0
"86754","2020-09-27","corson","south dakota",91,1,0
"86755","2020-09-27","custer","south dakota",185,2,0
"86756","2020-09-27","davison","south dakota",295,2,0
"86757","2020-09-27","day","south dakota",76,0,1
"86758","2020-09-27","deuel","south dakota",84,0,0
"86759","2020-09-27","dewey","south dakota",144,0,0
"86760","2020-09-27","douglas","south dakota",80,1,0
"86761","2020-09-27","edmunds","south dakota",93,0,0
"86762","2020-09-27","fallriver","south dakota",94,3,0
"86763","2020-09-27","faulk","south dakota",73,1,0
"86764","2020-09-27","grant","south dakota",128,1,0
"86765","2020-09-27","gregory","south dakota",127,3,0
"86766","2020-09-27","haakon","south dakota",24,0,0
"86767","2020-09-27","hamlin","south dakota",99,0,0
"86768","2020-09-27","hand","south dakota",38,0,0
"86769","2020-09-27","hanson","south dakota",38,0,0
"86770","2020-09-27","harding","south dakota",4,0,0
"86771","2020-09-27","hughes","south dakota",437,5,0
"86772","2020-09-27","hutchinson","south dakota",99,2,0
"86773","2020-09-27","hyde","south dakota",19,0,0
"86774","2020-09-27","jackson","south dakota",34,1,0
"86775","2020-09-27","jerauld","south dakota",84,1,0
"86776","2020-09-27","jones","south dakota",13,0,0
"86777","2020-09-27","kingsbury","south dakota",55,0,0
"86778","2020-09-27","lake","south dakota",195,7,0
"86779","2020-09-27","lawrence","south dakota",402,4,0
"86780","2020-09-27","lincoln","south dakota",1355,2,0
"86781","2020-09-27","lyman","south dakota",160,3,0
"86782","2020-09-27","marshall","south dakota",38,0,0
"86783","2020-09-27","mccook","south dakota",96,1,0
"86784","2020-09-27","mcpherson","south dakota",33,0,0
"86785","2020-09-27","meade","south dakota",537,5,0
"86786","2020-09-27","mellette","south dakota",30,0,0
"86787","2020-09-27","miner","south dakota",23,0,0
"86788","2020-09-27","minnehaha","south dakota",6650,81,0
"86789","2020-09-27","moody","south dakota",90,0,0
"86790","2020-09-27","oglalalakota","south dakota",281,3,0
"86791","2020-09-27","pennington","south dakota",2311,37,0
"86792","2020-09-27","perkins","south dakota",38,0,0
"86793","2020-09-27","potter","south dakota",43,0,0
"86794","2020-09-27","roberts","south dakota",209,1,0
"86795","2020-09-27","sanborn","south dakota",29,0,0
"86796","2020-09-27","spink","south dakota",134,0,0
"86797","2020-09-27","stanley","south dakota",41,0,0
"86798","2020-09-27","sully","south dakota",11,0,0
"86799","2020-09-27","todd","south dakota",120,5,0
"86800","2020-09-27","tripp","south dakota",155,0,0
"86801","2020-09-27","turner","south dakota",162,2,0
"86802","2020-09-27","union","south dakota",402,7,0
"86803","2020-09-27","walworth","south dakota",123,1,0
"86804","2020-09-27","yankton","south dakota",413,4,0
"86805","2020-09-27","ziebach","south dakota",61,0,0
"86806","2020-09-27","anderson","tennessee",1200,13,0
"86807","2020-09-27","bedford","tennessee",1364,17,0
"86808","2020-09-27","benton","tennessee",337,9,0
"86809","2020-09-27","bledsoe","tennessee",862,4,0
"86810","2020-09-27","blount","tennessee",2535,24,0
"86811","2020-09-27","bradley","tennessee",2962,17,0
"86812","2020-09-27","campbell","tennessee",454,4,0
"86813","2020-09-27","cannon","tennessee",292,0,0
"86814","2020-09-27","carroll","tennessee",899,20,0
"86815","2020-09-27","carter","tennessee",1177,28,0
"86816","2020-09-27","cheatham","tennessee",815,10,0
"86817","2020-09-27","chester","tennessee",643,10,0
"86818","2020-09-27","claiborne","tennessee",442,5,0
"86819","2020-09-27","clay","tennessee",233,5,0
"86820","2020-09-27","cocke","tennessee",754,9,0
"86821","2020-09-27","coffee","tennessee",1254,13,0
"86822","2020-09-27","crockett","tennessee",542,19,0
"86823","2020-09-27","cumberland","tennessee",1217,18,0
"86824","2020-09-27","davidson","tennessee",28653,306,3
"86825","2020-09-27","decatur","tennessee",530,7,0
"86826","2020-09-27","dekalb","tennessee",570,14,0
"86827","2020-09-27","dickson","tennessee",1274,15,0
"86828","2020-09-27","dyer","tennessee",1387,14,0
"86829","2020-09-27","fayette","tennessee",1204,19,0
"86830","2020-09-27","fentress","tennessee",526,3,0
"86831","2020-09-27","franklin","tennessee",989,9,0
"86832","2020-09-27","gibson","tennessee",1704,23,0
"86833","2020-09-27","giles","tennessee",631,17,0
"86834","2020-09-27","grainger","tennessee",386,3,0
"86835","2020-09-27","greene","tennessee",1161,44,0
"86836","2020-09-27","grundy","tennessee",309,5,0
"86837","2020-09-27","hamblen","tennessee",1939,26,0
"86838","2020-09-27","hamilton","tennessee",9658,95,1
"86839","2020-09-27","hancock","tennessee",108,3,0
"86840","2020-09-27","hardeman","tennessee",1582,26,0
"86841","2020-09-27","hardin","tennessee",1047,16,0
"86842","2020-09-27","hawkins","tennessee",822,18,0
"86843","2020-09-27","haywood","tennessee",992,21,0
"86844","2020-09-27","henderson","tennessee",1189,24,0
"86845","2020-09-27","henry","tennessee",628,9,0
"86846","2020-09-27","hickman","tennessee",593,8,0
"86847","2020-09-27","houston","tennessee",224,3,0
"86848","2020-09-27","humphreys","tennessee",258,3,0
"86849","2020-09-27","jackson","tennessee",331,5,0
"86850","2020-09-27","jefferson","tennessee",1130,14,0
"86851","2020-09-27","johnson","tennessee",726,2,0
"86852","2020-09-27","knox","tennessee",10080,81,0
"86853","2020-09-27","lake","tennessee",925,2,0
"86854","2020-09-27","lauderdale","tennessee",994,16,0
"86855","2020-09-27","lawrence","tennessee",1067,13,0
"86856","2020-09-27","lewis","tennessee",204,1,0
"86857","2020-09-27","lincoln","tennessee",624,1,0
"86858","2020-09-27","loudon","tennessee",1184,6,0
"86859","2020-09-27","macon","tennessee",1067,21,0
"86860","2020-09-27","madison","tennessee",2921,64,0
"86861","2020-09-27","marion","tennessee",533,8,0
"86862","2020-09-27","marshall","tennessee",778,5,0
"86863","2020-09-27","maury","tennessee",2409,24,0
"86864","2020-09-27","mcminn","tennessee",1146,25,0
"86865","2020-09-27","mcnairy","tennessee",896,18,0
"86866","2020-09-27","meigs","tennessee",228,3,0
"86867","2020-09-27","monroe","tennessee",1052,18,0
"86868","2020-09-27","montgomery","tennessee",3111,44,0
"86869","2020-09-27","moore","tennessee",179,1,0
"86870","2020-09-27","morgan","tennessee",320,3,0
"86871","2020-09-27","obion","tennessee",1191,10,0
"86872","2020-09-27","overton","tennessee",758,6,0
"86873","2020-09-27","perry","tennessee",153,0,0
"86874","2020-09-27","pickett","tennessee",123,2,0
"86875","2020-09-27","polk","tennessee",399,10,0
"86876","2020-09-27","putnam","tennessee",3349,40,0
"86877","2020-09-27","rhea","tennessee",844,12,0
"86878","2020-09-27","roane","tennessee",905,5,0
"86879","2020-09-27","robertson","tennessee",2225,35,0
"86880","2020-09-27","rutherford","tennessee",9361,89,1
"86881","2020-09-27","scott","tennessee",217,2,0
"86882","2020-09-27","sequatchie","tennessee",238,1,0
"86883","2020-09-27","sevier","tennessee",2638,15,0
"86884","2020-09-27","shelby","tennessee",31227,459,0
"86885","2020-09-27","smith","tennessee",731,11,0
"86886","2020-09-27","stewart","tennessee",214,2,0
"86887","2020-09-27","sullivan","tennessee",2197,33,0
"86888","2020-09-27","sumner","tennessee",4865,98,0
"86889","2020-09-27","tipton","tennessee",1832,19,0
"86890","2020-09-27","trousdale","tennessee",1666,7,0
"86891","2020-09-27","unicoi","tennessee",289,1,0
"86892","2020-09-27","union","tennessee",364,2,0
"86893","2020-09-27","unknown","tennessee",51,3,0
"86894","2020-09-27","vanburen","tennessee",166,0,0
"86895","2020-09-27","warren","tennessee",1075,7,0
"86896","2020-09-27","washington","tennessee",2328,36,0
"86897","2020-09-27","wayne","tennessee",1499,5,0
"86898","2020-09-27","weakley","tennessee",1205,19,0
"86899","2020-09-27","white","tennessee",847,9,0
"86900","2020-09-27","williamson","tennessee",5310,36,0
"86901","2020-09-27","wilson","tennessee",3519,45,0
"86902","2020-09-27","anderson","texas",2840,31,0
"86903","2020-09-27","andrews","texas",425,9,0
"86904","2020-09-27","angelina","texas",2507,82,0
"86905","2020-09-27","aransas","texas",323,18,0
"86906","2020-09-27","archer","texas",87,1,0
"86907","2020-09-27","armstrong","texas",13,1,0
"86908","2020-09-27","atascosa","texas",1144,30,0
"86909","2020-09-27","austin","texas",499,9,0
"86910","2020-09-27","bailey","texas",219,5,0
"86911","2020-09-27","bandera","texas",157,8,0
"86912","2020-09-27","bastrop","texas",1818,29,0
"86913","2020-09-27","baylor","texas",19,1,0
"86914","2020-09-27","bee","texas",1814,33,0
"86915","2020-09-27","bell","texas",5473,84,0
"86916","2020-09-27","bexar","texas",57157,1297,2
"86917","2020-09-27","blanco","texas",144,5,0
"86918","2020-09-27","borden","texas",1,0,0
"86919","2020-09-27","bosque","texas",324,6,0
"86920","2020-09-27","bowie","texas",1370,71,0
"86921","2020-09-27","brazoria","texas",11281,167,1
"86922","2020-09-27","brazos","texas",7065,64,0
"86923","2020-09-27","brewster","texas",218,3,0
"86924","2020-09-27","briscoe","texas",12,1,0
